slope_deg,elevation_m,rainfall_7day_mm,soil_type,landslide_probability
12.4,698.52,69.81,Loam,0.25638752007145504
4.48,886.64,121.25,Loam,0.2824084970900252
0.0,351.18,54.62,Loam,0.1351088124085787
38.76,1934.54,213.47,Clay,0.8664849157567661
25.37,1435.38,177.71,Clay,0.6933603340265497
28.64,1886.45,172.79,Sand,0.6827791420195444
15.04,751.34,106.76,Clay,0.3885098490470985
26.82,1339.49,119.42,Loam,0.5496432166235237
24.41,1453.45,135.1,Clay Loam,0.5901812688952685
6.3,839.83,83.53,Sand,0.212802307652785
26.77,1741.79,184.32,Clay,0.7426456014911181
33.64,1910.17,192.41,Sandy Loam,0.7747512662482187
29.14,1804.25,179.88,Silt Loam,0.7319342048770247
29.82,1556.41,162.27,Silt Loam,0.688311387318008
1.78,771.69,98.32,Silt Loam,0.22812007028697678
2.1,778.75,100.11,Sandy Loam,0.2160362768839207
33.66,1937.71,210.81,Clay,0.8369726202703962
0.0,317.48,75.87,Sandy Loam,0.14647053654789366
21.21,1517.28,156.24,Sandy Loam,0.565975764113767
15.17,1500.62,147.24,Sandy Loam,0.4837967134330846
21.27,1358.57,151.47,Clay,0.6016383016877376
33.4,1983.19,181.32,Clay,0.806043950519848
13.87,830.2,84.54,Clay Loam,0.32423150671290446
11.9,877.95,114.01,Clay,0.383096829553357
2.02,434.2,57.22,Loam,0.15252292670813733
20.94,1052.76,96.63,Silt Loam,0.42640204397734427
2.31,743.78,64.59,Loam,0.18079584405495538
14.36,883.76,100.27,Clay,0.38403958479643385
20.02,1718.77,191.82,Sandy Loam,0.6387522536108696
27.61,1890.32,207.06,Sandy Loam,0.7466537715080189
0.25,615.75,77.08,Sandy Loam,0.1664080884737176
16.58,933.27,134.13,Clay Loam,0.44929414637157716
31.25,1878.67,187.51,Loam,0.7565109566076176
2.03,405.07,54.38,Silt Loam,0.15464699050984895
0.0,457.01,22.62,Clay,0.1359887807094136
4.04,576.74,65.2,Loam,0.18139962909285734
16.42,1311.86,150.85,Silt Loam,0.5079386473506661
7.03,555.8,93.48,Clay,0.2732518079743238
27.96,1945.73,182.66,Sandy Loam,0.7186403002826152
21.84,1059.41,122.28,Clay,0.5215397768012641
8.67,1152.58,139.44,Clay,0.4251019272098137
4.35,719.32,84.91,Sandy Loam,0.20857736694837092
24.4,1100.63,84.81,Silt Loam,0.4458833560020578
20.33,1425.25,151.98,Clay,0.6000674468010453
18.97,1577.0,173.35,Clay Loam,0.6165392440880445
26.73,1581.58,148.13,Clay,0.6719145422484651
17.27,1282.41,131.61,Clay,0.515226412272259
26.57,1837.41,168.03,Clay,0.7254646765618091
22.31,1689.59,133.51,Clay,0.6149460354373004
39.58,1586.98,178.23,Clay,0.8157999697736679
0.63,394.53,55.45,Silt Loam,0.14747776704527638
0.0,311.69,72.02,Sandy Loam,0.1425965932269582
14.69,661.16,92.36,Loam,0.3066497107055526
25.62,1427.99,143.21,Clay Loam,0.6142746795936895
10.15,999.04,108.67,Loam,0.32366575725794927
9.02,984.09,117.06,Clay,0.370822318646464
33.44,1803.8,196.85,Loam,0.7795623026959133
29.21,1822.46,188.86,Clay,0.7742699936129837
21.28,1845.6,202.69,Sandy Loam,0.6814640036776466
19.61,833.59,90.57,Loam,0.36705757796220484
21.33,1474.79,137.77,Sandy Loam,0.5283993017140558
16.71,761.78,87.59,Silt Loam,0.33814377803580575
12.87,624.04,79.24,Silt Loam,0.27741570913457747
1.27,613.88,57.23,Silt Loam,0.1655739449897143
16.8,881.58,79.29,Clay,0.371230871369332
11.36,1030.93,119.49,Clay,0.4035226835560783
18.92,1712.61,168.04,Sandy Loam,0.5849002942530531
1.95,503.81,62.86,Clay,0.19076691795018924
26.98,1549.37,154.05,Clay,0.6808053637401336
15.76,1203.47,151.12,Sandy Loam,0.4645609645016167
8.25,789.51,109.98,Loam,0.289035245113962
22.47,1137.79,103.84,Silt Loam,0.4649658585426223
10.73,809.9,84.9,Loam,0.2741694167242818
16.05,1313.34,150.95,Clay Loam,0.5168677206050903
18.26,1037.53,122.41,Silt Loam,0.4442315086362254
6.58,579.49,71.53,Clay,0.2403336376424384
0.0,498.19,47.77,Sandy Loam,0.13091994970058418
20.73,1229.38,120.41,Sandy Loam,0.4626346146622828
32.64,1834.1,177.32,Silt Loam,0.7588973641514386
11.8,884.73,103.78,Sandy Loam,0.3091422864949265
29.38,1546.1,184.7,Sandy Loam,0.6977744291320139
19.03,1419.72,137.47,Loam,0.5099536669446721
33.36,1883.64,174.14,Loam,0.7549542949849168
20.08,1695.67,170.98,Clay Loam,0.6356477319010563
21.3,1263.23,149.17,Loam,0.5384985773738521
32.1,1416.95,125.82,Clay,0.6692386516781498
25.57,1827.26,206.26,Clay,0.77042043395861
9.78,979.18,105.55,Sand,0.2819674795406793
7.56,855.55,85.98,Sandy Loam,0.2442474999168375
1.02,318.38,24.65,Silt Loam,0.11900953274094281
22.79,1705.14,184.06,Sand,0.627891499269441
29.34,1661.67,166.98,Sand,0.6578161731205121
7.79,477.57,65.54,Sandy Loam,0.1916404052068926
22.28,1280.66,121.75,Clay,0.5494662032240204
6.93,1088.77,113.2,Clay,0.3543864615158331
9.01,501.81,57.86,Sandy Loam,0.19240545232408415
38.03,1966.97,195.52,Loam,0.8204603755229805
11.45,664.98,69.81,Sandy Loam,0.236883356517457
4.15,414.3,34.27,Sandy Loam,0.1352730141840929
21.33,1311.24,178.94,Sandy Loam,0.5864433208380575
30.28,1556.07,139.6,Clay,0.6882828864919388
10.72,355.15,54.69,Clay,0.23138781121972743
17.63,1419.82,121.2,Silt Loam,0.47726314571299994
23.49,1204.9,98.48,Clay,0.5105882074685295
3.08,475.55,64.27,Silt Loam,0.17521112209965478
5.22,593.29,76.01,Sandy Loam,0.1948434624412341
11.63,1265.56,152.82,Clay Loam,0.46836700866013914
8.65,803.81,98.34,Sand,0.24715587548254425
26.92,1895.14,188.32,Loam,0.7238595061844182
25.52,1691.86,158.02,Sandy Loam,0.631401304316014
27.95,1972.06,219.97,Clay,0.8142412799761501
6.58,741.44,100.66,Loam,0.2569960256821972
30.94,1948.53,176.67,Silt Loam,0.7540492200492918
15.15,1033.1,113.55,Sandy Loam,0.3719575785969012
3.74,890.78,102.33,Sandy Loam,0.2398567885409271
0.0,385.59,49.52,Clay,0.15716707177343692
3.6,389.7,66.65,Sand,0.14839801263799376
19.54,1476.42,165.35,Loam,0.573177375863356
20.94,1078.48,114.21,Sand,0.412463975767691
8.83,685.09,77.44,Sandy Loam,0.22884664966437937
23.91,1343.75,163.42,Loam,0.6003265164290342
15.65,729.86,99.68,Clay,0.37985562697612457
18.09,1281.97,136.46,Clay,0.5328755217464076
9.34,910.65,77.52,Sand,0.232703390917509
32.36,1700.04,178.16,Sand,0.707217715944843
30.45,1695.18,183.04,Sandy Loam,0.7181685306290316
15.29,1111.5,78.72,Sandy Loam,0.32220632570094515
18.89,896.39,104.45,Sandy Loam,0.37898168920639264
11.27,916.35,96.22,Sandy Loam,0.2954371357252551
27.56,1669.71,166.96,Sandy Loam,0.6641028707212345
11.26,857.91,83.6,Loam,0.28096767872281314
2.44,655.4,76.76,Sand,0.16749348932324298
3.27,443.97,80.84,Silt Loam,0.19291606251942123
22.85,1093.38,111.71,Loam,0.4662878091857184
18.62,1119.62,135.25,Sand,0.43129620231797555
28.75,1729.54,163.56,Sandy Loam,0.6754613974317727
6.71,676.11,92.23,Clay,0.27929099535579255
14.61,947.69,105.32,Clay,0.40229910202876823
31.23,1674.29,175.97,Silt Loam,0.7323042807863245
31.05,1700.16,173.12,Sand,0.6875820987141172
11.42,953.84,115.47,Sand,0.3095256586349777
17.23,1080.51,78.73,Silt Loam,0.3600526229153047
12.71,815.59,72.11,Clay,0.3137054258442333
26.67,1885.34,195.94,Clay,0.7695440941792057
4.88,501.69,34.5,Loam,0.1500850259424331
20.94,1887.37,181.9,Sand,0.6246068876437588
25.66,1462.57,150.82,Clay Loam,0.6316154533314241
21.38,1203.67,115.91,Clay,0.5206856704255631
4.85,355.52,41.62,Silt Loam,0.15492433275375078
14.2,1108.51,123.84,Sandy Loam,0.38844698391425625
15.41,993.17,124.52,Clay,0.45055081601372676
12.6,574.07,57.29,Sandy Loam,0.22185835521816222
29.39,1415.9,138.8,Sand,0.5833629623630778
32.87,1950.96,184.62,Loam,0.7707438870855731
19.81,1255.72,96.69,Sand,0.3883244627965227
29.86,1515.08,158.48,Clay,0.7104069112249434
0.0,416.37,71.49,Clay,0.18217887367977598
12.59,1010.03,126.15,Clay,0.4260009522251539
10.63,497.81,51.74,Sand,0.18043622485654606
25.71,1341.75,121.98,Loam,0.5429880967492918
33.75,1895.42,190.91,Silt Loam,0.7895593558251941
14.97,1425.02,160.69,Sandy Loam,0.4984679644141117
2.36,430.57,61.07,Sandy Loam,0.15143614423768728
9.11,902.93,105.6,Sand,0.2696579329017527
20.38,1236.13,148.38,Loam,0.5243540696760812
9.66,985.45,97.6,Sand,0.2696379678087208
23.22,1717.19,171.25,Clay,0.6901773421070975
17.37,1684.94,196.16,Sandy Loam,0.6166361478074992
26.91,1340.11,137.66,Silt Loam,0.5961990964165855
10.7,934.88,85.13,Sand,0.2557899754023777
9.47,734.07,76.03,Clay,0.2836008963861697
3.59,479.99,49.13,Sandy Loam,0.14947081773933052
6.73,903.33,106.66,Loam,0.28110244282237323
7.75,1002.39,96.78,Loam,0.28374499731629843
17.95,1448.9,154.47,Clay,0.5827455822936107
18.76,1418.87,136.66,Clay,0.5552637112694635
4.22,419.18,25.88,Sand,0.11787429605572228
9.46,971.94,112.07,Silt Loam,0.33120779304848724
14.91,609.02,77.04,Loam,0.2800848601190585
10.47,566.58,78.76,Sand,0.21621700973579605
32.17,1706.41,163.48,Clay,0.7534221680224698
0.83,371.26,41.72,Sandy Loam,0.12358024590426557
21.82,1012.61,117.16,Sand,0.4198088327893826
4.63,585.95,95.52,Sand,0.19762264506958202
29.74,1794.86,181.71,Loam,0.7289674217556534
19.79,1246.97,138.6,Silt Loam,0.5135467104561063
11.38,693.35,77.58,Loam,0.2588015301210918
20.27,1154.13,100.72,Sand,0.38945618232739554
22.49,1543.53,173.43,Sandy Loam,0.6129446340320021
29.91,1928.8,207.22,Silt Loam,0.7852245174084793
10.69,674.76,91.39,Clay,0.3129442863510842
33.71,1806.51,179.86,Sandy Loam,0.7500249164694788
29.8,1888.32,198.9,Sandy Loam,0.7524395709020593
23.22,1857.91,200.62,Sandy Loam,0.6969010238354372
20.57,1380.2,168.52,Silt Loam,0.591376144905152
24.53,1370.7,158.19,Clay Loam,0.6238376130387203
22.74,985.46,109.65,Silt Loam,0.461890652175821
19.59,1579.08,142.49,Clay,0.5917908688923909
15.93,1203.2,130.62,Sand,0.40416248645245934
21.09,1451.64,154.5,Clay,0.6150045199007598
21.35,1028.38,123.19,Sandy Loam,0.45229060492452117
24.7,1543.54,179.23,Sand,0.6216623590062094
23.5,1701.6,171.72,Clay,0.6919887867597155
7.77,548.94,100.92,Sand,0.2236921444154793
26.3,1715.98,148.05,Silt Loam,0.647340531474941
12.25,1218.5,135.96,Sandy Loam,0.4019730454381323
24.25,1735.93,164.26,Loam,0.6457861616413338
23.33,1033.21,84.38,Loam,0.4144556714371612
14.81,944.37,101.97,Clay Loam,0.3742715899075026
31.65,1855.6,165.15,Clay,0.7637335614031954
7.29,726.99,83.01,Sandy Loam,0.22795493875204806
30.16,1735.16,176.69,Clay,0.7582846987990846
17.86,1122.83,137.83,Clay,0.5154869518349493
18.94,1173.96,103.04,Silt Loam,0.43050223045740954
11.06,824.4,107.82,Loam,0.31391466941133866
23.83,1274.17,136.15,Clay Loam,0.566821773411676
11.17,852.86,112.19,Sandy Loam,0.3138889402611962
0.0,366.76,46.53,Sandy Loam,0.12345419049907246
6.19,762.4,68.63,Clay,0.24818483149846512
0.0,310.84,29.71,Clay Loam,0.12341048226401118
43.4,1963.2,177.31,Clay,0.8592399379240535
37.15,1941.77,201.93,Sandy Loam,0.8129074044235126
9.28,971.76,129.61,Loam,0.34766520407351414
23.36,1538.23,149.97,Loam,0.5911773341778342
8.57,887.87,109.35,Sandy Loam,0.28949633125343865
30.53,1440.86,126.83,Silt Loam,0.6239597707107107
20.29,1669.23,172.94,Clay,0.6611436165274215
32.76,1909.49,201.88,Sandy Loam,0.780498600664651
13.06,980.36,86.51,Silt Loam,0.32351023309509264
30.77,1631.61,163.79,Loam,0.6957194276067389
8.52,752.08,98.43,Clay,0.31184718010593476
24.88,1983.56,154.51,Loam,0.6600766201783674
0.0,343.81,70.97,Clay,0.17688986698877007
15.66,1326.0,144.65,Clay,0.5273437570756058
22.82,1421.16,158.66,Loam,0.5888636341662454
30.56,1469.68,146.08,Sandy Loam,0.6374394827989271
0.0,504.66,39.58,Clay,0.1543069683504884
27.91,1895.5,198.61,Sandy Loam,0.7374325966607806
3.4,608.01,73.48,Clay Loam,0.20451795811438284
19.27,1358.68,142.76,Clay Loam,0.5405564558636975
11.27,678.55,97.38,Sand,0.25628012880942197
9.58,822.27,105.44,Loam,0.29665945630033413
20.66,1228.98,159.43,Clay,0.5959905329811379
11.06,1009.23,113.14,Sand,0.30777368056389853
6.6,572.38,61.15,Clay,0.22605354981696782
9.7,590.59,70.33,Clay,0.2644708776644513
10.56,1010.85,117.21,Sandy Loam,0.3316847738990797
29.65,1587.38,178.1,Clay,0.7440325012995083
30.79,1826.54,162.38,Sand,0.6799032404661951
8.09,443.02,60.0,Silt Loam,0.2004722539896187
12.36,968.28,131.29,Silt Loam,0.3922353504401007
5.31,470.42,58.73,Sand,0.15467192523652287
0.36,328.21,63.5,Clay,0.17008207085194701
22.02,1424.92,155.64,Silt Loam,0.5877066140802453
21.78,1324.16,153.51,Loam,0.5582213486583024
8.23,577.13,59.8,Silt Loam,0.21086307928595097
1.7,697.48,70.69,Clay,0.21221568904168125
7.97,340.3,50.93,Silt Loam,0.1821941392347955
19.09,1719.41,151.76,Clay Loam,0.5942178508832285
29.72,1956.97,192.08,Clay,0.792094537279159
4.13,530.28,71.52,Clay,0.21817279601783157
9.93,693.51,109.19,Clay,0.33687901311050555
37.41,1776.3,185.91,Loam,0.7920372770562785
22.21,1874.99,198.13,Loam,0.6960922365242633
11.73,1013.37,128.67,Sand,0.3397793154000239
0.0,386.06,40.28,Sandy Loam,0.11937951964416278
1.5,366.97,50.55,Sandy Loam,0.13394891781951399
20.87,1275.71,171.2,Silt Loam,0.5881386581915407
21.31,967.92,105.93,Loam,0.4258485428188294
1.58,348.71,68.13,Loam,0.15580866586997066
25.05,1291.53,150.69,Silt Loam,0.5955315275961304
3.3,319.21,26.56,Silt Loam,0.13116557435420534
24.59,1638.53,172.13,Clay,0.6965246107471036
3.37,820.94,96.09,Clay,0.2696124406901356
2.74,368.44,58.11,Clay,0.18140751765992552
12.54,1300.2,125.71,Loam,0.4072036156308905
20.0,976.06,91.09,Loam,0.3866079886246933
32.3,1955.46,188.85,Silt Loam,0.7810838377292142
24.48,1225.14,128.8,Sand,0.4924585410663602
6.96,767.91,106.89,Clay,0.3127472567087101
25.47,1506.05,182.8,Sandy Loam,0.6546049616601323
10.28,761.54,109.49,Loam,0.303612448776099
30.52,1837.21,198.25,Sandy Loam,0.7530095775339237
10.58,937.03,89.27,Sandy Loam,0.2806678087581338
20.66,1234.78,125.0,Sand,0.4462061872214306
0.0,385.97,57.89,Clay,0.16565666953119715
8.44,1024.41,102.71,Clay,0.34463400724502863
34.51,1715.02,183.01,Sandy Loam,0.7532047619696556
31.03,1669.6,181.07,Loam,0.7278875740885128
7.96,681.34,89.37,Clay,0.2861531952647353
16.01,684.33,96.97,Clay,0.37395838059564446
26.45,1689.42,158.48,Sandy Loam,0.6410581643029275
38.25,1881.68,203.34,Loam,0.8248553410135271
4.12,462.11,51.16,Clay Loam,0.17378438655871603
10.18,1065.1,101.74,Loam,0.31900376953232673
20.71,873.67,106.61,Clay,0.4599071241604947
34.56,1780.17,198.45,Sandy Loam,0.7793799244455122
2.23,441.99,67.1,Clay,0.19329022057709302
10.81,658.91,79.61,Sandy Loam,0.24483371863924897
23.57,1579.2,166.78,Sandy Loam,0.6157281082933412
5.89,387.2,56.89,Sandy Loam,0.16460618053633042
4.79,1137.31,105.47,Silt Loam,0.29385082453093136
9.93,1051.58,96.0,Clay,0.3502802266264698
16.27,868.48,96.98,Clay Loam,0.37216834893225353
12.17,970.77,108.57,Silt Loam,0.35098858844856856
19.06,1200.9,128.25,Loam,0.46894141059683003
0.0,574.32,81.83,Clay,0.20510942200214155
28.69,1272.39,131.28,Loam,0.5835641986762002
33.34,1669.23,178.68,Loam,0.7433933639455342
24.84,1592.27,161.14,Sandy Loam,0.6198288272640312
3.21,561.63,97.9,Clay,0.24894105392682978
10.22,553.72,71.05,Clay Loam,0.24754710356351417
19.03,755.9,123.14,Clay,0.46002503374366915
17.05,913.83,107.52,Loam,0.3796315826724327
24.75,994.37,106.29,Clay,0.5152858525396644
18.5,1455.49,137.5,Loam,0.5083481829508115
0.0,396.36,34.03,Sand,0.10522313986417524
0.0,358.94,37.43,Sandy Loam,0.115925817355686
15.53,966.25,93.77,Clay,0.3929100889305558
24.58,1485.18,159.59,Sand,0.5790734640885468
5.82,628.84,68.7,Sand,0.17764342861683644
25.86,1390.56,147.95,Silt Loam,0.6093040725807062
15.0,741.71,105.98,Sand,0.3067508567398202
22.5,1806.35,181.25,Sandy Loam,0.6535243357559348
27.47,1822.67,215.23,Sandy Loam,0.7514075468272141
14.21,805.39,74.85,Loam,0.288356228883038
5.48,690.99,79.93,Clay,0.25248205980222965
9.99,999.22,101.84,Sandy Loam,0.3005412183693724
13.27,708.9,97.85,Sand,0.2761119284332194
16.41,1443.05,116.28,Sandy Loam,0.4331096761199812
26.58,1704.31,151.74,Clay Loam,0.6663346292311182
24.53,1444.26,148.37,Loam,0.5902331113138735
25.16,1701.4,196.4,Silt Loam,0.7138359440027786
17.41,974.89,111.13,Sandy Loam,0.38415623323758447
2.47,565.74,50.64,Silt Loam,0.1628687786177945
32.13,1554.52,141.95,Sandy Loam,0.6541411632175457
11.63,912.81,127.25,Clay,0.40769494362340614
26.18,1441.16,140.39,Clay,0.6396288125903361
12.93,760.09,74.26,Clay Loam,0.29277136050357794
0.0,438.09,81.59,Clay,0.19519923902537745
23.48,1987.39,214.03,Sandy Loam,0.7312485961534231
7.11,565.54,90.01,Loam,0.2321092516695337
33.97,1980.32,183.98,Loam,0.7802716447536613
36.01,1961.38,173.65,Silt Loam,0.7888531429306714
25.86,1649.49,170.45,Silt Loam,0.6741110712999433
20.27,1421.02,152.92,Clay Loam,0.5764863818625382
29.69,1282.27,140.87,Loam,0.6120158353493049
22.09,1772.37,201.69,Sandy Loam,0.6802676318621135
13.51,792.05,65.28,Sand,0.23858891960334033
13.03,1095.06,131.45,Clay Loam,0.4249657298227816
19.38,1352.96,125.32,Clay Loam,0.5085877369402781
12.39,999.02,122.75,Silt Loam,0.3806182582592721
10.52,1026.73,105.28,Clay,0.36948321838821374
14.09,861.48,85.32,Clay,0.35309868168509134
26.14,1259.19,124.18,Sand,0.5051471513060986
31.27,1745.98,155.45,Sand,0.6651416991713114
7.37,642.6,78.44,Silt Loam,0.23363287264592808
26.84,1888.54,178.38,Loam,0.7074619658973103
26.01,1471.45,164.22,Sandy Loam,0.6243490776440375
38.77,1699.56,182.56,Loam,0.791816426996343
17.01,1245.52,157.42,Sandy Loam,0.49414126226552213
24.62,1625.18,171.76,Loam,0.6509949145712998
0.0,327.54,57.29,Clay Loam,0.14842623830544993
25.38,1691.25,193.21,Clay,0.7398282737134012
0.0,368.24,43.73,Sandy Loam,0.12127672506732809
32.28,1812.85,160.83,Loam,0.7208674525227026
29.5,1986.34,201.77,Silt Loam,0.7796584471591494
1.95,799.91,70.65,Sandy Loam,0.1815122690950314
10.92,657.54,115.99,Clay Loam,0.331729314030315
20.61,1601.12,185.93,Clay,0.6789563977777027
6.91,730.14,118.17,Clay,0.32700211566193293
36.76,1771.46,180.37,Silt Loam,0.7885471355749445
0.0,474.83,70.99,Loam,0.15714933691452396
0.0,514.12,59.38,Clay,0.17522543562585433
34.64,1964.56,210.05,Sandy Loam,0.8074496317745669
28.66,1445.53,131.86,Silt Loam,0.6146486923821471
20.92,1739.71,138.43,Clay,0.6149598408900903
13.07,851.36,84.76,Loam,0.29790947118951216
25.91,1450.02,128.67,Sand,0.5321132856298528
9.91,1310.21,160.09,Sandy Loam,0.4315673370052673
24.5,1325.36,166.52,Clay,0.6563015251545099
27.59,1460.31,130.38,Loam,0.5907494114907031
18.0,1278.11,154.41,Sandy Loam,0.502587917848774
20.85,1029.41,126.92,Clay,0.516431976597104
15.06,769.07,65.67,Sand,0.24935618767641848
26.65,1606.59,158.74,Silt Loam,0.6578697595121996
5.44,684.66,72.92,Sandy Loam,0.19904034375840443
18.68,1477.0,164.15,Clay Loam,0.5865474422216914
7.75,696.67,64.27,Loam,0.21351237578980248
24.11,1363.06,141.19,Clay,0.6124561213757401
23.78,1570.03,151.01,Silt Loam,0.6126392078131009
0.0,671.81,87.56,Sandy Loam,0.17963721515558995
8.38,401.9,52.92,Loam,0.1836009907624184
5.4,522.66,59.01,Loam,0.1795407214153259
18.71,1330.19,136.52,Loam,0.49491611163243326
33.17,1744.06,207.51,Loam,0.7866763900014533
9.15,376.49,47.63,Silt Loam,0.18842128769504407
10.95,1548.06,143.71,Silt Loam,0.4628409745437106
13.78,880.24,107.97,Loam,0.3450239633372921
9.14,1113.5,118.06,Loam,0.3409582009892297
34.08,1879.06,167.89,Loam,0.7515600561243485
11.93,864.35,131.26,Loam,0.3653504477528648
19.0,1091.07,112.91,Clay,0.4774986370614895
0.0,323.26,43.43,Loam,0.12428237406508527
0.0,438.72,61.88,Loam,0.1463370102055408
6.54,739.61,112.52,Sandy Loam,0.26395932432982155
2.98,347.35,26.07,Silt Loam,0.13062074736820953
26.54,1373.34,147.74,Loam,0.6020470772909571
8.64,1024.88,143.55,Clay Loam,0.3944207946701455
23.77,1231.85,132.8,Sand,0.4931602587896758
2.7,596.9,55.19,Clay Loam,0.17806112993585857
11.87,803.08,83.0,Sand,0.25114248850408694
20.02,1428.5,151.67,Sandy Loam,0.5353761694926692
33.73,1941.01,214.65,Sandy Loam,0.8051809256439256
6.17,385.71,49.62,Clay,0.19505460428031554
24.14,1813.65,195.63,Silt Loam,0.7139598058975967
16.21,1280.7,113.73,Sandy Loam,0.40894043675681224
20.1,1258.66,111.62,Sandy Loam,0.4429521446257505
29.02,1150.47,116.3,Silt Loam,0.5586324723459193
0.0,417.97,79.19,Loam,0.16200396351925667
13.26,452.79,61.78,Sandy Loam,0.22323849093038559
30.45,1321.55,143.29,Loam,0.6279392940789116
11.11,879.63,103.34,Silt Loam,0.32324950655202267
29.7,1859.36,203.98,Sand,0.7374244757716302
10.36,991.2,100.06,Sand,0.27970910484007333
4.53,543.58,79.25,Silt Loam,0.20656351156846475
17.27,1515.02,143.89,Clay,0.563497125680578
9.59,798.7,121.63,Clay Loam,0.34248997390442265
25.35,1193.3,115.39,Loam,0.5105906716942368
20.67,1486.32,140.53,Sand,0.502875418561347
29.41,1830.45,192.99,Clay,0.7816731756859666
18.43,1646.73,169.4,Loam,0.5874113813861024
24.87,1449.81,155.39,Silt Loam,0.6187492965262238
24.43,1455.38,154.39,Sandy Loam,0.5891861394023414
32.48,1908.07,175.37,Loam,0.7517446599091017
8.97,802.9,116.46,Silt Loam,0.31750703564155
0.0,301.89,60.57,Sandy Loam,0.13195298843450448
11.76,762.32,108.99,Loam,0.31628402621087626
7.26,670.42,72.41,Sandy Loam,0.209927520922002
24.08,1425.12,154.51,Clay,0.6418333191235094
22.62,1377.31,146.92,Silt Loam,0.572901382741
25.79,1308.88,154.72,Clay,0.647024016676095
3.94,327.61,66.89,Sandy Loam,0.15997198344914432
25.74,1538.92,161.4,Loam,0.6353682346401145
18.59,850.0,73.73,Loam,0.33033526014139536
24.71,1430.6,175.45,Sandy Loam,0.6268992839427804
25.45,1246.18,140.5,Sandy Loam,0.551721899089742
14.69,882.64,90.31,Clay Loam,0.3467372627249098
0.0,528.78,73.69,Sand,0.14361267739105837
9.73,460.51,38.78,Silt Loam,0.18773058708452142
28.95,1713.58,190.05,Sandy Loam,0.7175662589926238
30.97,1861.28,165.45,Loam,0.7209592587578874
23.5,1404.64,143.11,Clay,0.6140880878940027
1.79,475.84,66.49,Loam,0.16287137813303507
14.8,983.45,124.09,Sand,0.3585256049054416
21.82,1539.2,160.13,Loam,0.5938782620187336
32.89,1625.7,175.84,Sandy Loam,0.7219580247182992
3.45,500.97,64.66,Loam,0.1723103239508485
0.0,300.05,46.52,Loam,0.12568817029619195
19.59,1510.63,157.24,Clay,0.6109766954519793
13.47,906.21,98.72,Sandy Loam,0.31825827641571564
9.59,732.62,60.64,Loam,0.22491203551250472
2.38,321.93,37.45,Sandy Loam,0.12487723951483595
13.23,1218.51,133.34,Sandy Loam,0.4072491806360845
20.93,1746.96,173.49,Silt Loam,0.6419639662669921
35.69,1927.97,191.18,Silt Loam,0.8054591767289241
26.66,1261.77,128.71,Silt Loam,0.5689575685599316
12.36,1174.58,112.76,Sandy Loam,0.35769278968244045
10.84,444.6,52.62,Loam,0.20239213185601498
20.08,1233.08,126.38,Clay Loam,0.5047507189729554
12.88,945.96,105.21,Clay,0.3844487276102334
18.65,1332.13,145.79,Clay,0.5615048317665045
6.29,960.83,103.77,Loam,0.2781109949563234
13.11,708.51,68.32,Sandy Loam,0.2513348174741557
0.0,461.44,40.56,Clay,0.15278012191613358
6.81,835.36,134.14,Silt Loam,0.32955430430847676
8.25,464.3,44.84,Sandy Loam,0.17072470197498424
0.0,600.72,66.29,Sandy Loam,0.1532715625324209
25.95,1978.47,205.82,Loam,0.7484217132666461
15.01,1054.98,120.36,Sandy Loam,0.3848068734520359
19.55,1204.18,136.19,Clay,0.5392052586325826
32.13,1785.15,174.02,Clay,0.7736063307923707
32.34,1992.47,202.9,Loam,0.7933176197701819
32.46,1290.61,137.08,Silt Loam,0.6452886356551438
26.48,1681.21,166.63,Sandy Loam,0.6544202223894262
9.96,855.8,100.7,Sandy Loam,0.2854053081568826
6.41,819.76,109.61,Sandy Loam,0.2655392328572289
14.31,984.6,108.28,Sandy Loam,0.34974074086210716
25.94,1443.26,149.66,Loam,0.6067837741248239
29.21,1459.73,167.4,Clay,0.7134290421457676
3.27,835.91,109.65,Sand,0.22393891083233114
3.3,526.46,91.14,Sandy Loam,0.19520946735363656
23.73,1375.07,117.41,Silt Loam,0.5297430748048556
7.3,518.15,80.21,Sandy Loam,0.2087356477999386
19.7,1283.44,144.53,Silt Loam,0.5276743334714392
26.29,1478.82,139.81,Sandy Loam,0.5843590323980856
19.78,1491.04,157.97,Clay,0.6121297296936669
33.41,1580.9,178.05,Sand,0.7053600490772944
34.64,1783.86,168.11,Loam,0.7484355324351826
10.27,1149.93,130.13,Clay,0.4243603779859654
19.45,1541.42,171.8,Clay,0.6382818263663316
15.82,1352.59,125.67,Silt Loam,0.4591212964951734
9.74,617.29,73.42,Silt Loam,0.2430029333176995
0.0,343.67,55.45,Silt Loam,0.1414093537363079
8.02,783.72,78.59,Clay Loam,0.2598018332368535
17.34,1053.16,101.6,Loam,0.3866061533011795
20.65,1349.08,139.39,Sandy Loam,0.5103907780378866
30.19,1744.93,189.07,Sandy Loam,0.7293678602168854
1.34,633.62,86.68,Clay Loam,0.2082479149451835
7.24,513.43,53.29,Loam,0.1841608360899459
29.69,1937.92,204.19,Clay Loam,0.7889221081952509
2.05,483.68,50.99,Clay,0.17676636016148473
17.46,1113.43,96.06,Silt Loam,0.3961975244666727
20.42,1295.46,131.08,Sandy Loam,0.48651707537720557
18.53,1220.34,146.67,Sand,0.46243005145843175
